Time [s],Pore pressure [MPa],Pump rate [mL/min],Pump volume [mL],SGV1,SGV2,SGH1,SGH2,Fault slip [mm],shear stress [Mpa],Effective normal stress [Mpa],Friction,Diff_stress [Mpa],Axial_shortening [mm],porosity_reduction
2919.3733,5,0.0022,86.950386,0.004048592,0.004139412,-0.00111394,-0.001138929,0.27213765,42.87862572,54.87799537,0.781344607,98.68083042,0.645078309,0.001951703
2919.4702,5,0.0022,86.95038801,0.004049512,0.004139533,-0.001113133,-0.00113948,0.272179698,42.87989578,54.8786778,0.781358034,98.68370032,0.645166746,0.001951693
2919.5674,5,0.0022,86.950394,0.004048915,0.004139871,-0.001113269,-0.001139,0.272297148,42.88116927,54.87925846,0.781372972,98.68648303,0.645255547,0.001951662
2919.6646,5,0.0022,86.950394,0.004049156,0.00413994,-0.001113793,-0.001139306,0.272380307,42.88259092,54.88011657,0.781386659,98.68964996,0.645343087,0.001951662
2919.7615,5,0.0043,86.95040272,0.004049139,0.004140254,-0.001113786,-0.001139198,0.272465757,42.88381842,54.88148161,0.78138959,98.69236716,0.645431886,0.001951618
2919.8586,5,0.0043,86.95040595,0.004048611,0.00413973,-0.001113683,-0.001139838,0.272629068,42.88507547,54.88228065,0.781401118,98.69505419,0.645520775,0.001951601
2919.9556,5,0.0043,86.95041237,0.004048995,0.004139843,-0.001113615,-0.001139184,0.272702097,42.88641435,54.88301632,0.781415039,98.69804337,0.645608852,0.001951569
2920.0527,5,0.006905083,86.95042127,0.004048023,0.004139641,-0.001114044,-0.001139775,0.272872296,42.88770776,54.88425593,0.781420956,98.70080536,0.645697515,0.001951523
2920.1499,5,0.0086,86.95043265,0.004050026,0.004140075,-0.001113914,-0.001139142,0.272833657,42.88893304,54.88522863,0.781429432,98.70367393,0.645785957,0.001951465
2920.2468,5,0.0086,86.950442,0.00405111,0.004140378,-0.001114603,-0.001139081,0.272855429,42.89024142,54.88599379,0.781442376,98.70665755,0.645874151,0.001951418
2920.344,5,0.0086,86.95045693,0.004049443,0.004140606,-0.001113855,-0.001138873,0.273038971,42.89179525,54.88595939,0.781471176,98.71000201,0.645961155,0.001951342
2920.4409,5,0.0086,86.95047409,0.004049789,0.004140568,-0.001114339,-0.001139256,0.273121411,42.8933107,54.8859842,0.781498434,98.71338565,0.646047942,0.001951254
2920.5381,5,0.006488333,86.950482,0.004049606,0.004140062,-0.001115223,-0.001139606,0.273261956,42.8947886,54.88690626,0.781512232,98.71660957,0.646135211,0.001951214
2920.6353,5,-0.004851667,86.950482,0.004049925,0.004140258,-0.001115452,-0.001139388,0.273332357,42.89632317,54.88785462,0.781526687,98.72005239,0.646221919,0.001951214
2920.7322,5,-0.0054,86.95047278,0.004049844,0.004141078,-0.001115307,-0.001139567,0.273390555,42.8977445,54.88962176,0.78152742,98.72324997,0.646309267,0.001951261
2920.8293,5,-0.0054,86.95046538,0.004051019,0.004141439,-0.001114709,-0.001139737,0.273403578,42.89904054,54.89065295,0.78153635,98.72621622,0.646397314,0.001951299
2920.9263,5,0.001236333,86.95045583,0.004052078,0.004141793,-0.001114739,-0.001139815,0.273422871,42.90047552,54.89149009,0.781550573,98.72949428,0.646484719,0.001951347
2921.0234,5,0.0032,86.95045956,0.004051619,0.004141517,-0.001114333,-0.001139662,0.273565655,42.90202162,54.8924468,0.781565117,98.73287229,0.646571622,0.001951328
2921.1206,5,0.0032,86.95046604,0.004052052,0.004142033,-0.00111531,-0.001140198,0.273611241,42.90349504,54.89358458,0.781575759,98.73620564,0.646658561,0.001951295
2921.2175,5,0.0032,86.95047,0.00405132,0.00414158,-0.001114955,-0.001140007,0.273779725,42.90507686,54.89483481,0.781586774,98.73963342,0.646745214,0.001951275
2921.3147,5,0.0032,86.95047049,0.004050355,0.004141105,-0.00111518,-0.001140013,0.273963166,42.90665505,54.89575444,0.78160243,98.74303396,0.64683205,0.001951273
2921.4116,5,0.0032,86.95047372,0.004050559,0.004141613,-0.001115073,-0.001139833,0.274022066,42.90817677,54.89617251,0.781624197,98.74646164,0.646918703,0.001951256
2921.5088,5,0.0032,86.95048392,0.004051038,0.00414141,-0.001114737,-0.001140217,0.274105609,42.90979187,54.89710027,0.781640408,98.75007314,0.647004802,0.001951204
2921.606,5,0.0032,86.9504902,0.00405129,0.004141352,-0.001114993,-0.001139533,0.274194363,42.9113834,54.89807842,0.781655472,98.75362381,0.647091385,0.001951172
2921.7029,5,0.0032,86.95049343,0.004051938,0.004141591,-0.001114882,-0.001139673,0.274243739,42.91284696,54.89925968,0.781665312,98.75692965,0.647178506,0.001951156
2921.8,5,0.008266667,86.95050733,0.004051301,0.004141319,-0.001114794,-0.001139909,0.274396819,42.91435296,54.90069863,0.781672256,98.7602023,0.647265628,0.001951085
2921.897,5,0.0108,86.9505216,0.004051015,0.004140924,-0.001114761,-0.001140145,0.274536015,42.9159471,54.90190414,0.781684129,98.7636953,0.647352084,0.001951012
2921.9941,5,0.0108,86.95053796,0.004050606,0.004141782,-0.001114848,-0.001139832,0.274609222,42.91759815,54.902722,0.781702557,98.76740252,0.647437994,0.001950929
2922.0913,5,0.0108,86.95055913,0.004052601,0.004142551,-0.001115034,-0.001139777,0.274548982,42.91914929,54.90316675,0.781724477,98.77104821,0.64752399,0.001950821
2922.1882,5,0.0108,86.95056882,0.004050214,0.004141515,-0.00111563,-0.001140256,0.274846928,42.92076661,54.90423422,0.781738735,98.77439419,0.64761089,0.001950772
2922.2854,5,0.0054,86.95058685,0.004051913,0.004142292,-0.001114693,-0.001139386,0.274803938,42.92228912,54.90490595,0.781756901,98.77795223,0.64769745,0.00195068
2922.3823,5,0.0054,86.95059015,0.004051535,0.004141702,-0.001115224,-0.001139885,0.274959154,42.92395634,54.90594781,0.781772432,98.78159313,0.64778346,0.001950663
2922.4795,5,0.0054,86.95059663,0.004051516,0.004141605,-0.001115675,-0.001140575,0.275066876,42.92539754,54.90723566,0.781780343,98.78477381,0.64787096,0.00195063
2922.5767,5,0.0054,86.95060567,0.004051316,0.004142667,-0.001115819,-0.001140632,0.275118663,42.9267256,54.90811158,0.781792059,98.78776472,0.647958932,0.001950584
2922.6736,5,0.005891333,86.95061357,0.004052688,0.004142273,-0.001114509,-0.001140323,0.275163802,42.92806638,54.90875944,0.781807253,98.79079331,0.64804689,0.001950544
2922.7708,5,0.0065,86.95062416,0.004050321,0.004142188,-0.001115042,-0.001140493,0.275407241,42.92946497,54.90949467,0.781822256,98.7937046,0.648135102,0.00195049
2922.8677,5,0.0065,86.95064354,0.004050644,0.004142358,-0.001115047,-0.00114035,0.275480384,42.93079961,54.91071779,0.781829146,98.79668367,0.64822311,0.001950391
2922.9648,5,0.008105333,86.95065848,0.004051654,0.004142383,-0.00111547,-0.001140208,0.275522194,42.93216272,54.91179143,0.781838684,98.79976784,0.648311101,0.001950315
2923.062,5,0.0108,86.95066967,0.004052117,0.004143245,-0.001115759,-0.001140501,0.27554662,42.9335596,54.91251425,0.78185383,98.80295164,0.648398491,0.001950258
2923.1589,5,0.0108,86.95068582,0.004051133,0.004142979,-0.001115822,-0.001140579,0.275720455,42.93496174,54.91340179,0.781866727,98.80595892,0.648486513,0.001950176
2923.2561,5,0.0108,86.95069561,0.004051105,0.004143072,-0.001115986,-0.001140705,0.275817323,42.93643477,54.91412434,0.781883264,98.80922649,0.64857365,0.001950126
2923.353,5,0.0108,86.9507126,0.004051746,0.004143627,-0.001116385,-0.001141357,0.275849029,42.93785612,54.91491656,0.781897867,98.8124574,0.648660898,0.00195004
2923.4502,5,0.008039,86.95073204,0.00405176,0.004143736,-0.001116204,-0.001140763,0.275942822,42.93930015,54.91557065,0.781914849,98.81566212,0.648748324,0.001949941
2923.5474,5,0.0075,86.95074274,0.004051148,0.004143606,-0.001116286,-0.001140747,0.276085285,42.94092174,54.91652753,0.781930753,98.81921397,0.648834603,0.001949886
2923.6443,5,0.0075,86.95075457,0.004051764,0.004143155,-0.001116386,-0.001141312,0.276175578,42.9425374,54.91737975,0.781948039,98.82281806,0.648921025,0.001949826
2923.7415,5,0.0075,86.95076615,0.00405145,0.004142857,-0.001116254,-0.001140449,0.276309389,42.94429583,54.91835013,0.781966241,98.82669573,0.64900632,0.001949767
2923.8384,5,0.007346667,86.95077645,0.004052375,0.004143143,-0.00111664,-0.001140534,0.276339294,42.94584784,54.91927111,0.781981388,98.83022958,0.649092753,0.001949715
2923.9355,5,0.0065375,86.9507894,0.004051965,0.004143812,-0.001116713,-0.001141187,0.276423771,42.94746069,54.92030089,0.781996092,98.8338345,0.649178872,0.001949649
2924.0327,5,0.0065,86.95079945,0.004053283,0.004144416,-0.001117424,-0.001141387,0.276412027,42.94905288,54.92128989,0.782011001,98.83751339,0.649264767,0.001949597
2924.1296,5,0.0065,86.950814,0.004051083,0.00414425,-0.001117404,-0.001141204,0.276647721,42.95080622,54.92260075,0.78202426,98.84125064,0.649350587,0.001949523
2924.2268,5,0.0065,86.950814,0.004051502,0.00414392,-0.001116716,-0.001141126,0.276743047,42.95229179,54.92350122,0.782038487,98.84454894,0.649437631,0.001949523
2924.3237,5,0.010964,86.95084469,0.004051296,0.004143038,-0.001116717,-0.001140463,0.276908889,42.95355294,54.92467206,0.782044778,98.84724173,0.649526803,0.001949367
2924.4209,5,0.0129,86.95086815,0.004050948,0.004142973,-0.001116725,-0.001140217,0.277033823,42.95497514,54.92531919,0.782061457,98.85035677,0.6496144,0.001949248
2924.5181,5,0.0129,86.95088689,0.004051081,0.004142984,-0.001116514,-0.001140174,0.277127105,42.95633806,54.9257697,0.782079856,98.85337538,0.649702388,0.001949152
2924.615,5,0.011025,86.950909,0.004051166,0.004143114,-0.00111696,-0.001140981,0.277216359,42.95767455,54.92649963,0.782093795,98.85633825,0.649790445,0.001949039
2924.7122,5,0.0054,86.95092322,0.004052305,0.004143922,-0.00111704,-0.001140628,0.277206477,42.95885525,54.92693163,0.78210914,98.85906782,0.649879206,0.001948967
2924.8091,5,0.0054,86.95093194,0.004052384,0.004144429,-0.001117045,-0.001140856,0.277275776,42.9600171,54.92770675,0.782119255,98.86165398,0.6499685,0.001948923
2924.9063,5,0.0054,86.95093842,0.004053496,0.004144836,-0.001117758,-0.001141201,0.277291371,42.9611108,54.92857397,0.782126819,98.86415116,0.650057962,0.00194889
2925.0034,5,0.0054,86.95094489,0.004053859,0.00414489,-0.00111733,-0.001140942,0.277371149,42.96220982,54.92924429,0.782137282,98.86657949,0.650147932,0.001948857
2925.1003,5,0.004663917,86.95094868,0.00405423,0.004145073,-0.001117185,-0.001140674,0.277441765,42.96342287,54.9296732,0.782153258,98.8692818,0.650236776,0.001948837
2925.1975,5,0.0043,86.95095767,0.004053609,0.004144703,-0.001117653,-0.001140871,0.277601288,42.9647322,54.93035087,0.782167445,98.87209336,0.650325389,0.001948792
2925.2944,5,0.0043,86.95097059,0.004053947,0.004144731,-0.001117009,-0.001140986,0.277682746,42.96595316,54.93030962,0.78219026,98.87480016,0.650414219,0.001948726
2925.3916,5,0.0043,86.95097639,0.004053501,0.004145033,-0.001117449,-0.001141342,0.277793863,42.96716629,54.93084762,0.782204684,98.87745148,0.650503216,0.001948696
2925.4888,5,0.003446,86.95098125,0.004052686,0.004145321,-0.001117871,-0.001141095,0.277927364,42.96836552,54.93187645,0.782211865,98.88004251,0.650592495,0.001948671
2925.5857,5,0.0022,86.950986,0.004054991,0.004146607,-0.001117894,-0.00114125,0.2778224,42.96950258,54.93288929,0.782218142,98.88279177,0.650681196,0.001948647
2925.6829,5,0.0022,86.95098619,0.004055149,0.004146333,-0.001117447,-0.001140862,0.277930947,42.9708773,54.93374023,0.78223105,98.88581818,0.650769361,0.001948646
2925.7798,5,0.0022,86.95099265,0.004054158,0.004145389,-0.001117507,-0.00114058,0.278143871,42.972342,54.93496648,0.782240252,98.88891974,0.650856999,0.001948613
2925.877,5,0.002341667,86.9509957,0.004054644,0.004144634,-0.001117226,-0.001140981,0.278261756,42.97360824,54.93578126,0.782251699,98.89168468,0.650945653,0.001948598
2925.9741,5,0.003150833,86.95100541,0.004054344,0.004144839,-0.001117779,-0.001141045,0.278370265,42.97479676,54.9363527,0.782265197,98.8942826,0.651034912,0.001948548
2926.071,5,0.0032,86.951006,0.004053543,0.004144387,-0.00111801,-0.001141267,0.278545414,42.9760507,54.93759351,0.782270354,98.89694686,0.65112387,0.001948545
2926.1682,5,0.0032,86.95101055,0.004052311,0.004143457,-0.001118212,-0.001140593,0.278773015,42.97733245,54.93857851,0.782279659,98.89960881,0.651212935,0.001948522
2926.2651,5,0.00444025,86.9510155,0.004054174,0.004144056,-0.001117764,-0.001139936,0.278734171,42.97840038,54.93915396,0.782290903,98.90211542,0.651302369,0.001948497
2926.3623,5,0.0065,86.95102097,0.004053939,0.004144713,-0.00111808,-0.001140855,0.278813563,42.9795156,54.93979415,0.782302087,98.90458144,0.651392225,0.001948469
2926.4595,5,0.0065,86.95103393,0.004053604,0.004145491,-0.001119093,-0.001140676,0.278891323,42.98063749,54.94047677,0.782312787,98.90706488,0.651481729,0.001948403
2926.5564,5,0.0065,86.95104564,0.004054983,0.004145634,-0.001118589,-0.001140674,0.278907572,42.98163298,54.94069481,0.782327801,98.90933515,0.651571876,0.001948344
2926.6536,5,0.005763333,86.95105491,0.004053257,0.004145099,-0.001118192,-0.001141019,0.279141217,42.98288695,54.9414509,0.782339859,98.9119255,0.651661157,0.001948296
2926.7505,5,0.000514583,86.95106137,0.004054545,0.004143992,-0.001118094,-0.001141314,0.279234122,42.98401062,54.94162293,0.782357861,98.91439384,0.651750707,0.001948263
2926.8477,5,-0.000803917,86.95105615,0.004053806,0.004144775,-0.001119135,-0.00114068,0.279335013,42.98513221,54.94226493,0.782369134,98.91684732,0.651840301,0.00194829
2926.9448,5,-0.0011,86.951054,0.004054228,0.004144537,-0.00111851,-0.001140611,0.279427467,42.98631215,54.94351093,0.782372867,98.91944573,0.651929558,0.001948301
2927.0417,5,-0.0011,86.951054,0.004055535,0.004146475,-0.001118989,-0.001141273,0.279342527,42.98751177,54.94461115,0.782379034,98.92231365,0.652018201,0.001948301
2927.1389,5,0.001294,86.95105778,0.004054569,0.004146188,-0.001119631,-0.001141386,0.279515793,42.98898163,54.94556148,0.782392253,98.92547705,0.652105652,0.001948282
2927.2358,5,0.0065,86.95106972,0.00405625,0.004146299,-0.00111881,-0.001141609,0.279513101,42.99038798,54.94642428,0.782405562,98.92871671,0.652192874,0.001948221
2927.333,5,0.0065,86.9510773,0.004054919,0.004146239,-0.001119754,-0.001141668,0.279694593,42.99184996,54.94736714,0.782418744,98.93185158,0.652280511,0.001948182
2927.4302,5,0.0065,86.95108668,0.004054088,0.004145607,-0.001119155,-0.001142036,0.279880238,42.99329749,54.94833187,0.78243135,98.93494789,0.652368165,0.001948135
2927.5271,5,0.0065,86.95109314,0.004054755,0.004145824,-0.001119631,-0.001141428,0.279930737,42.99463369,54.94912599,0.782444359,98.93795888,0.652456076,0.001948102
2927.6243,5,0.0065,86.95110524,0.004056047,0.004146257,-0.00111832,-0.001140782,0.279933836,42.99581048,54.94973515,0.782457101,98.94066296,0.652545014,0.00194804
2927.7212,5,0.0065,86.95112208,0.004055327,0.004145555,-0.001118692,-0.001141203,0.280118753,42.99710536,54.9505344,0.782469285,98.94340891,0.652634026,0.001947954
2927.8184,5,0.0065,86.95112856,0.004054578,0.004145551,-0.001119452,-0.001141638,0.280264102,42.99844843,54.95129406,0.782482909,98.94631577,0.652722251,0.001947921
2927.9155,5,0.008513333,86.95114762,0.004054603,0.004145843,-0.001119282,-0.001141666,0.280347662,42.99975016,54.95242185,0.782490538,98.94920561,0.652810529,0.001947824
2928.0125,5,0.0097,86.951158,0.004054706,0.00414605,-0.001119936,-0.001141645,0.280431746,43.00106469,54.95342879,0.782500121,98.95212422,0.652898819,0.001947771
2928.1096,5,0.0097,86.95116096,0.004054697,0.004146605,-0.001120104,-0.001141639,0.280502942,43.00226642,54.95415457,0.782511655,98.95479957,0.652987743,0.001947756
2928.2065,5,0.0097,86.95117173,0.004055778,0.00414657,-0.001120445,-0.001141664,0.280544079,43.00359088,54.95490976,0.782525002,98.95779533,0.653075701,0.001947701
2928.3037,5,0.0097,86.95119765,0.004056366,0.004147198,-0.001119805,-0.001141294,0.280575732,43.00488758,54.95525466,0.782543687,98.96073922,0.653163915,0.001947569
2928.4009,5,-0.0032,86.95120861,0.004056283,0.004147262,-0.001119352,-0.001141666,0.28067801,43.00632277,54.95482508,0.782575919,98.96391246,0.653251537,0.001947514
2928.4978,5,-0.0032,86.95120215,0.004054912,0.004146219,-0.001120074,-0.001141648,0.280918145,43.00787149,54.95582702,0.782589833,98.96717262,0.653338796,0.001947546
2928.595,5,-0.0032,86.95119883,0.004055356,0.004146545,-0.0011202,-0.00114184,0.280975664,43.00915267,54.95766919,0.782586913,98.97004805,0.653427116,0.001947563
2928.6919,5,-0.0032,86.95119321,0.004054651,0.00414657,-0.001120038,-0.001141313,0.28111729,43.01044388,54.95876157,0.782594852,98.97284021,0.653515788,0.001947592
2928.7891,5,-0.001890667,86.95119,0.0040552,0.004146229,-0.001119414,-0.001140621,0.281207668,43.01169637,54.95961283,0.78260552,98.97560806,0.653604434,0.001947608
2928.8862,5,0.001877667,86.95119437,0.004054614,0.00414527,-0.001119553,-0.001140147,0.281398499,43.01309836,54.96063436,0.782616483,98.97859286,0.653692424,0.001947586
2928.9832,5,0.0086,86.95121085,0.004055464,0.004146096,-0.001119997,-0.001140917,0.281403913,43.01434047,54.9613713,0.782628589,98.98144425,0.653780917,0.001947502
2929.0803,5,0.009338833,86.95123406,0.00405596,0.004146691,-0.001119525,-0.001140674,0.281442967,43.01562778,54.9624578,0.78263654,98.98435713,0.653869325,0.001947384
2929.1772,5,0.0108,86.95125287,0.004055077,0.004146539,-0.001120593,-0.001140874,0.281604219,43.01704341,54.96338136,0.782649145,98.9874107,0.653957208,0.001947288
2929.2744,5,0.0108,86.95126907,0.004054701,0.004145897,-0.001120118,-0.00114043,0.281765094,43.01836813,54.9642184,0.782661327,98.99025557,0.654045621,0.001947206
2929.3716,5,0.0108,86.95128221,0.004055452,0.004146535,-0.001120296,-0.001141323,0.281787662,43.01953126,54.96490007,0.782672782,98.99290351,0.654134628,0.001947139
2929.4685,5,0.0108,86.95129742,0.004056614,0.004146354,-0.001120477,-0.001141096,0.281834172,43.02067594,54.96527985,0.7826882,98.99547871,0.654223955,0.001947061
2929.5657,5,0.0108,86.95131057,0.004055879,0.004146758,-0.001121034,-0.001141384,0.281956428,43.02184704,54.96578383,0.782702329,98.99801889,0.654313288,0.001946994
2929.6626,5,0.006317667,86.95132101,0.004055486,0.004146993,-0.001121115,-0.001142238,0.28206933,43.02295046,54.96607343,0.78271828,99.00041515,0.654403155,0.001946941
2929.7598,5,-0.0011,86.951326,0.004055777,0.004147191,-0.001121249,-0.001142196,0.28214507,43.02402006,54.96606609,0.782737844,99.00278059,0.654493215,0.001946916
2929.8569,5,-0.0011,86.951326,0.004056239,0.004147319,-0.001120743,-0.001142494,0.282214689,43.02510772,54.96660907,0.782749899,99.00519534,0.654583026,0.001946916
2929.9539,5,-0.0011,86.95132507,0.004055339,0.0041466,-0.001121177,-0.001142476,0.282411765,43.0262697,54.96710664,0.782763954,99.00761986,0.654672707,0.00194692
2930.051,5,-0.0011,86.9513186,0.004055935,0.004148005,-0.001121785,-0.001142319,0.282399498,43.02735712,54.96772895,0.782774874,99.01013763,0.654762108,0.001946953
2930.1479,5,0.004467,86.95132972,0.004056302,0.004147749,-0.001121835,-0.001142342,0.282496739,43.02846041,54.96946072,0.782770285,99.01255339,0.654851916,0.001946897
2930.2451,5,0.0065,86.95134051,0.004055632,0.004147148,-0.001121184,-0.001142233,0.282672418,43.02976385,54.9709494,0.782772798,99.01533044,0.654940533,0.001946842
2930.3423,5,0.0065,86.95135164,0.004056743,0.004147164,-0.001120812,-0.001142286,0.282709672,43.03099336,54.97190656,0.782781534,99.01811252,0.655029136,0.001946785
2930.4392,5,0.007886,86.95136192,0.004056155,0.004147116,-0.001121247,-0.001142342,0.282848073,43.03240253,54.97266611,0.782796353,99.02118002,0.655117177,0.001946733
2930.5364,5,0.0086,86.9513754,0.004057167,0.004147448,-0.001121282,-0.00114245,0.282872616,43.03365949,54.97334299,0.782809579,99.02404133,0.65520564,0.001946664
2930.6333,5,0.0086,86.95139044,0.004056672,0.004147703,-0.001121327,-0.001142383,0.282989931,43.03479333,54.97388238,0.782822523,99.02650194,0.655295213,0.001946588
2930.7305,5,0.0086,86.95140305,0.004056562,0.004147641,-0.001121276,-0.001142646,0.283103077,43.03594948,54.97416356,0.78283955,99.02901916,0.655384614,0.001946523
2930.8276,5,0.0086,86.95141276,0.004054807,0.004146542,-0.001121489,-0.001142518,0.283371239,43.03718415,54.97499677,0.782850144,99.03152088,0.655474163,0.001946474
2930.9246,5,0.007944,86.9514181,0.004053981,0.004145431,-0.001120867,-0.001142348,0.283586066,43.03842609,54.97582581,0.78286093,99.03410681,0.655563358,0.001946447
2931.0217,5,0.0054,86.95143411,0.004054115,0.004145687,-0.001120762,-0.001142428,0.283666281,43.03963246,54.97663389,0.782871366,99.03678122,0.655652285,0.001946365
2931.1187,5,0.0054,86.95144058,0.004053341,0.004145126,-0.001120904,-0.001141424,0.283846118,43.04092628,54.97832652,0.782870797,99.03953078,0.655741286,0.001946332
2931.2158,5,0.0054,86.95144958,0.004052409,0.004144614,-0.001120988,-0.001141429,0.284032803,43.04211946,54.97928912,0.782878792,99.04204007,0.655830811,0.001946286
2931.313,5,0.008270833,86.9514646,0.004052569,0.004144051,-0.001120619,-0.001141034,0.284159063,43.04331679,54.9799536,0.782891108,99.0446354,0.655919977,0.00194621
2931.4099,5,0.0119,86.95148298,0.004053424,0.004143984,-0.001120139,-0.001141707,0.284215307,43.04462743,54.98063002,0.782905314,99.04758004,0.656008089,0.001946116
2931.5071,5,0.0119,86.95149942,0.00405321,0.004144761,-0.001121053,-0.001141334,0.284284998,43.04591139,54.9814026,0.782917666,99.05044629,0.656096537,0.001946032
2931.604,5,0.0119,86.95151733,0.004055034,0.004146766,-0.001121808,-0.001142236,0.284166787,43.04698005,54.98196653,0.782929072,99.05305494,0.656185663,0.001945941
2931.7012,5,0.011705667,86.95153353,0.004054809,0.004145899,-0.001120867,-0.001141826,0.284333884,43.04806392,54.98262049,0.782939473,99.05533746,0.656275774,0.001945859
2931.7983,5,0.010815583,86.95154972,0.0040537,0.004145731,-0.00112106,-0.001141931,0.284512232,43.04912963,54.9831014,0.782952008,99.05756394,0.656366353,0.001945776
2931.8953,5,0.0108,86.95157859,0.004055513,0.004146524,-0.001121539,-0.001141927,0.284467251,43.0499127,54.98280052,0.782970534,99.05942277,0.656457742,0.001945629
2931.9924,5,0.0108,86.95159807,0.004056506,0.004147219,-0.001121439,-0.001141993,0.284475265,43.05074978,54.98309845,0.782981516,99.06133878,0.656549059,0.00194553
2932.0894,5,0.0108,86.95161423,0.00405587,0.004146998,-0.001122456,-0.001142586,0.284630021,43.05167784,54.98411828,0.782983872,99.06327837,0.656640204,0.001945448
2932.1865,5,0.0108,86.95162865,0.004056535,0.004147518,-0.001121896,-0.001142339,0.284666572,43.05258643,54.98525171,0.782984256,99.06532279,0.656731133,0.001945374
2932.2837,5,0.0108,86.95163923,0.004055467,0.004147341,-0.001122434,-0.001142401,0.284842271,43.05370024,54.98605356,0.782993095,99.06766326,0.656821069,0.00194532
2932.3806,5,0.0108,86.95166612,0.004056182,0.004147354,-0.001121362,-0.001142344,0.284903895,43.05477515,54.9879179,0.782986096,99.07005865,0.656910838,0.001945183
2932.4778,5,0.011437833,86.95168497,0.004055906,0.004147274,-0.001121993,-0.001141967,0.285028959,43.05582455,54.98846985,0.78299732,99.07231501,0.657001328,0.001945088
2932.5747,5,0.014910083,86.95170112,0.004057645,0.004147973,-0.001122225,-0.001142722,0.284992907,43.05671827,54.98837049,0.783014988,99.07441713,0.657091982,0.001945005
2932.6719,5,0.0151,86.95171732,0.004057331,0.004148499,-0.001122466,-0.001142307,0.285085299,43.05770508,54.98894893,0.783024697,99.07657082,0.657182582,0.001944923
2932.769,5,0.0151,86.9517496,0.004057328,0.004148891,-0.001122736,-0.001142464,0.285166867,43.05873664,54.98929821,0.783038483,99.07884119,0.657272729,0.001944758
2932.866,5,0.015521667,86.95178073,0.004058021,0.004148907,-0.001122489,-0.001142151,0.285230009,43.05976747,54.98995909,0.783047818,99.0811332,0.65736281,0.0019446
2932.9631,5,0.0162,86.95180262,0.004055597,0.004147745,-0.001123199,-0.001142061,0.285540383,43.06103311,54.99122565,0.783052798,99.08365247,0.657452306,0.001944488
2933.0601,5,0.0162,86.95182205,0.004056919,0.004147952,-0.001122694,-0.001141489,0.285555247,43.06214332,54.9918733,0.783063764,99.08618825,0.657541652,0.001944389
2933.1572,5,0.0162,86.95185868,0.004058029,0.004148433,-0.001123103,-0.001141669,0.285568175,43.06309813,54.99248089,0.783072475,99.08836889,0.65763237,0.001944203
2933.2544,5,0.0162,86.95188136,0.00405771,0.004149163,-0.001122961,-0.001141993,0.285649011,43.06406622,54.99318857,0.783080002,99.09049411,0.657722955,0.001944087
2933.3513,5,0.0162,86.95190397,0.004056395,0.004148545,-0.001123496,-0.001142598,0.285865372,43.06510036,54.99388276,0.783088922,99.0925997,0.657813699,0.001943972
2933.4485,5,0.00904625,86.95190895,0.004056971,0.004148471,-0.001123096,-0.001142065,0.285941036,43.06606373,54.99337774,0.783113631,99.0947206,0.657904297,0.001943947
2933.5454,5,0.0065,86.95191872,0.004058458,0.004149063,-0.00112383,-0.001142233,0.285925792,43.06695302,54.99349452,0.783128139,99.09678615,0.657995062,0.001943897
2933.6426,5,0.0065,86.9519331,0.004058592,0.004149681,-0.001123622,-0.001142211,0.285987526,43.06785633,54.99409736,0.78313598,99.09878648,0.658086125,0.001943824
2933.7397,5,0.007550667,86.95194928,0.004057921,0.004149161,-0.001124393,-0.001142234,0.286159864,43.06900419,54.99505254,0.78314325,99.10120944,0.658175811,0.001943741
2933.8367,5,0.012724,86.95196545,0.004058493,0.004150211,-0.001124133,-0.001141633,0.286169651,43.07012586,54.9962841,0.783146108,99.10377799,0.658265358,0.001943659
2933.9338,5,0.0129,86.95199163,0.004058008,0.00414925,-0.001124094,-0.001142195,0.286357055,43.07123234,54.99687806,0.783157769,99.10608667,0.658355389,0.001943526
2934.0308,5,0.0129,86.95200852,0.004058982,0.004149878,-0.001124187,-0.001142141,0.28636849,43.07226103,54.99709782,0.783173344,99.10843917,0.658445388,0.00194344
2934.1279,5,0.0129,86.95203118,0.004058224,0.004149477,-0.001124017,-0.001141946,0.286540562,43.07321489,54.99772578,0.783181746,99.11041605,0.658536421,0.001943324
2934.2251,5,0.01141075,86.95204535,0.004058861,0.004149751,-0.001123882,-0.001141836,0.286593284,43.07406888,54.99839426,0.783187754,99.11231428,0.658627691,0.001943252
2934.322,5,0.0108,86.95206033,0.004058824,0.004148903,-0.001123209,-0.001141599,0.28675012,43.07495322,54.99903747,0.783194674,99.11415048,0.658719249,0.001943176
2934.4192,5,0.0108,86.95207653,0.004056843,0.004147997,-0.001122929,-0.001141783,0.287020858,43.07609466,54.99956714,0.783207885,99.11643397,0.658809356,0.001943093
2934.5161,5,0.0108,86.95209537,0.004057082,0.004147771,-0.001123197,-0.001141694,0.287123383,43.07728736,54.99978465,0.783226473,99.11904847,0.658898764,0.001942997
2934.6133,5,0.007912917,86.95211355,0.004056863,0.004147376,-0.00112321,-0.001141284,0.28726242,43.07840692,55.00046013,0.78323721,99.12144843,0.65898852,0.001942905
2934.7104,5,0.0043,86.95211901,0.004055944,0.004146659,-0.001123095,-0.001141486,0.287460255,43.07960751,55.00120042,0.783248496,99.12396033,0.659078038,0.001942877
